108,70,4
16,8,4
26,44,4
28,20,3
187,25,4
77,1,3
16,3,5
86,61,4
30,30,3
87,32,3
75,4,4
29,64,4
32,36,5
164,58,4
126,49,3
53,5,5
156,34,3
137,54,4
174,32,4
81,75,5
115,18,3
114,15,4
113,43,5
36,31,4
1,61,2
34,42,4
33,23,2
118,11,4
24,57,4
175,55,5
19,24,4
133,25,3
198,20,5
172,39,5
10,79,3
126,14,4
21,11,4
136,13,3
91,8,4
145,20,5
7,71,3
149,6,5
44,4,4
156,82,4
73,93,5
67,100,4
55,89,3
161,90,4
26,75,4
62,6,4
85,32,3
116,52,4
106,27,5
188,11,4
75,1,5
27,80,5
190,2,5
16,17,5
164,88,3
186,43,3
57,51,3
19,44,4
131,59,5
7,37,3
113,68,4
9,76,4
82,53,4
159,8,5
5,77,4
108,63,5
118,72,4
84,97,2
117,21,3
171,42,4
82,39,5
100,20,5
75,88,3
68,65,4
128,12,5
85,34,3
1,4,3
128,11,4
196,81,4
75,99,4
35,73,4
171,49,2
102,70,4
136,40,4
44,7,5
142,22,5
27,37,4
66,96,1
135,5,5
109,30,4
164,21,3
133,30,3
64,11,3
44,10,5
10,87,3
32,76,5
61,8,4
149,25,5
78,53,3
107,28,3
180,95,1
136,81,4
152,27,4
63,94,1
10,22,4
186,58,5
192,62,2
195,40,3
57,87,4
78,8,3
14,79,1
3,91,1
155,73,4
43,14,5
19,9,5
27,29,5
58,100,4
198,35,3
185,42,3
96,33,4
37,60,4
194,1,4
113,18,4
188,39,2
67,7,4
148,16,4
68,60,5
73,30,5
52,30,5
122,92,5
180,23,4
85,12,4
105,37,3
142,30,3
25,13,5
133,51,5
109,57,3
17,100,4
63,84,1
164,35,3
76,18,4
186,79,3
17,27,5
91,17,1
85,4,4
161,81,5
67,78,5
41,51,5
27,36,4
24,86,4
125,72,3
176,50,4
161,36,4
93,3,2
42,99,3
142,25,4
188,7,5
178,19,3
56,33,4
70,1,3
32,95,5
32,97,4
161,1,4
72,46,5
187,14,5
76,64,4
118,62,5
35,70,3
182,14,5
122,14,5
63,51,2
60,68,5
129,57,4
171,46,5
185,57,1
5,34,5
34,35,4
87,16,5
1,92,2
148,43,5
144,41,3
105,63,4
128,1,3
187,66,3
63,87,1
164,22,5
115,48,2
116,73,4
36,34,4
67,83,4
118,17,5
156,35,4
190,71,4
43,56,4
161,72,3
107,22,5
34,70,4
195,57,5
146,22,4
182,17,4
139,78,3
174,3,4
24,65,3
185,1,5
32,21,4
62,27,3
131,30,4
77,93,3
186,44,5
94,19,5
113,6,5
81,56,5
108,95,4
186,94,3
35,8,3
144,62,5
39,35,3
94,21,5
91,5,2
36,3,2
150,76,1
32,51,5
31,91,1
15,19,1
29,96,3
31,1,5
122,78,5
87,22,4
85,16,3
138,53,4
22,6,3
2,1,5
104,53,4
34,67,4
91,52,3
35,27,4
149,23,4
149,13,4
84,90,3
155,14,4
126,8,3
53,3,5
23,11,4
172,24,4
110,92,4
50,5,5
15,1,1
36,68,3
80,12,5
51,76,3
88,45,2
27,17,5
62,2,4
36,82,2
174,74,5
134,50,5
27,31,4
129,62,4
145,23,5
94,38,5
58,3,4
37,10,4
28,64,3
89,82,4
108,6,4
19,84,4
136,14,4
173,23,5
146,79,1
17,43,5
78,100,5
174,81,3
151,31,3
66,78,4
187,24,4
63,70,4
51,82,4
76,86,5
15,43,1
63,69,3
78,7,4
27,34,4
122,16,5
89,53,2
81,61,1
186,13,5
129,26,4
89,76,3
102,63,1
181,39,4
19,42,4
98,17,5
41,92,5
181,42,5
181,74,5
27,2,5
185,63,4
78,78,2
186,56,5
92,58,2
186,54,4
17,38,2
49,3,4
68,4,4
126,42,3
98,50,5
161,18,4
107,2,4
67,14,4
107,47,3
148,13,5
98,69,3
89,29,5
81,89,3
118,74,4
88,51,3
118,39,4
149,4,4
55,49,2
149,95,2
155,10,3
175,36,5
80,29,4
74,7,3
136,84,3
65,5,4
57,97,2
174,44,4
82,30,4
89,11,4
144,52,5
85,33,3
176,30,4
116,7,5
45,47,2
27,38,4
36,33,3
32,100,4
113,38,4
67,93,4
125,98,3
3,1,4
20,100,5
35,20,3
159,1,5
49,22,5
53,66,4
88,11,4
3,2,4
36,38,3
118,8,4
36,63,4
120,42,3
157,94,3
61,25,3
122,20,3
63,85,2
3,5,4
63,4,5
155,67,3
10,26,3
58,20,4
105,42,4
144,19,5
186,97,4
137,69,4
133,62,3
36,67,3
101,46,3
186,48,3
156,88,4
65,84,3
56,11,2
136,59,4
59,68,3
75,24,4
27,25,5
170,25,4
116,85,3
78,30,5
34,82,4
156,18,4
32,80,4
10,16,4
1,5,5
85,23,2
118,37,4
81,21,5
34,9,3
104,7,5
92,29,5
146,60,4
144,80,5
65,10,4
68,78,4
74,57,4
41,17,3
186,57,3
63,66,2
104,5,5
146,85,2
185,28,4
3,31,4
69,21,4
133,19,4
74,53,4
85,98,2
97,3,3
105,72,3
35,75,4
161,15,4
33,54,3
186,80,3
117,33,5
126,18,3
60,18,5
132,8,3
193,8,4
34,65,4
150,75,4
135,84,3
138,1,4
65,22,4
65,8,3
32,68,4
98,58,4
142,24,5
185,65,5
85,37,3
73,6,2
43,10,4
1,32,5
143,2,5
57,44,3
126,3,1
62,54,4
33,18,4
148,53,4
171,90,4
149,44,4
81,20,3
167,47,4
196,66,4
84,70,4
118,30,4
36,22,3
126,41,2
149,15,4
19,13,4
100,13,4
192,44,4
113,8,5
31,8,4
19,51,5
186,5,4
15,40,3
192,83,5
10,1,3
198,34,3
78,35,4
138,30,5
164,24,5
47,69,3
129,6,3
78,63,2
140,22,4
98,85,4
174,28,4
17,5,2
188,12,5
146,14,4
112,10,4
14,50,4
90,58,5
52,45,5
68,71,3
129,32,3
14,73,4
30,52,5
32,33,4
13,38,3
16,18,4
22,18,3
78,32,5
36,16,3
153,16,2
33,34,4
161,87,3
74,62,4
143,16,5
183,57,5
128,71,3
56,83,4
156,96,2
69,68,4
32,47,4
13,64,3
91,90,3
26,23,4
118,77,3
32,22,4
16,7,5
149,58,3
109,46,5
45,24,4
62,18,5
195,22,3
1,67,5
118,60,5
105,14,4
128,27,5
35,36,4
113,49,4
59,24,3
133,18,5
95,97,2
133,36,4
3,4,1
17,51,2
198,77,4
10,42,2
113,55,4
112,50,5
49,4,5
107,33,3
149,34,2
44,67,4
195,19,4
84,71,2
101,21,3
172,13,4
118,46,4
48,37,4
162,43,5
171,44,4
27,60,5
194,54,4
62,60,3
19,16,5
113,69,4
35,72,3
90,30,5
156,91,2
178,100,3
100,38,3
156,68,4
32,10,5
33,56,3
63,41,3
186,93,4
109,13,4
9,22,4
133,21,3
27,74,5
16,90,4
144,99,3
19,5,5
173,36,4
193,6,2
155,2,4
70,24,5
19,15,2
31,61,3
41,5,3
32,75,5
124,46,4
3,17,4
63,86,1
189,11,4
135,48,5
137,90,5
192,27,5
44,12,5
94,37,4
133,56,3
50,15,5
192,52,3
113,41,4
90,45,4
63,26,2
68,44,4
192,19,5
159,24,3
69,35,3
17,4,5
10,89,3
136,22,5
57,84,3
1,43,1
146,36,4
63,40,2
146,56,4
135,41,5
16,56,4
149,50,2
113,19,5
107,48,4
116,11,4
192,23,4
86,28,2
98,4,5
108,34,2
7,3,5
131,23,4
62,38,3
10,28,2
7,61,4
172,49,4
132,54,4
198,61,4
146,17,4
171,48,4
2,21,5
155,37,3
161,9,4
35,77,2
3,41,4
51,43,2
185,33,4
41,9,3
162,80,4
104,94,2
81,45,5
63,45,4
129,54,1
10,9,4
85,6,4
23,5,3
166,73,4
171,62,4
133,8,4
163,31,5
147,27,3
131,93,4
121,36,2
68,58,4
130,93,4
189,84,1
32,37,4
133,83,4
68,90,2
171,9,4
125,87,1
161,28,4
19,20,3
32,46,4
102,12,3
101,25,4
156,43,4
6,68,4
57,61,4
174,83,3
105,51,3
107,36,5
10,48,3
45,36,5
102,92,4
133,14,5
78,86,5
57,32,3
164,3,5
10,4,5
2,41,5
161,30,4
60,28,5
124,93,4
30,26,4
107,52,2
142,13,3
60,4,5
72,13,2
186,77,4
8,36,4
65,13,5
134,5,3
176,97,3
30,90,4
131,16,5
113,47,5
112,5,3
172,63,3
67,58,4
110,10,4
21,2,5
107,54,3
78,50,4
68,72,4
86,13,5
27,55,4
10,24,4
32,14,5
169,42,4
124,42,4
146,59,4
79,33,3
155,15,3
169,65,4
149,3,5
136,94,2
65,44,4
27,33,4
60,41,4
113,73,5
118,47,3
67,6,1
115,39,4
173,46,4
112,36,5
3,8,4
59,48,3
80,67,5
147,59,5
82,65,4
118,38,3
107,74,4
4,96,3
155,89,4
195,46,3
101,10,5
117,42,4
79,42,4
19,75,3
157,47,5
78,70,3
95,75,2
121,7,4
57,3,1
68,85,2
192,4,3
126,60,4
57,6,4
13,6,2
161,97,4
98,40,3
25,2,5
98,7,4
119,56,3
117,78,5
149,11,2
105,12,4
81,18,3
101,41,3
105,1,4
60,8,5
186,38,3
193,13,5
54,64,1
194,4,3
63,77,1
118,2,4
186,33,3
133,27,5
74,87,3
24,53,3
57,12,3
35,22,3
127,84,3
136,85,3
116,77,4
83,54,3
32,72,3
35,93,4
33,50,4
10,21,3
149,55,4
95,41,5
188,4,4
57,17,3
181,15,5
161,98,3
185,48,3
120,78,4
121,14,4
16,51,5
93,38,4
186,27,4
33,71,3
115,7,4
128,18,3
173,50,5
3,33,4
155,29,5
127,58,5
74,30,5
62,97,2
122,37,4
36,2,5
120,13,4
82,26,5
114,2,5
32,63,4
186,46,5
128,92,5
15,20,1
195,73,3
174,80,3
86,57,5
102,55,3
79,72,4
126,2,2
32,6,5
36,7,5
172,79,4
85,22,4
36,70,4
118,32,4
68,55,3
168,14,5
68,12,4
17,13,5
136,95,4
30,3,4
126,64,2
36,25,3
198,16,5
84,3,4
102,25,3
174,12,3
133,2,4
77,3,2
156,4,4
159,38,4
195,26,4
133,40,4
182,1,3
198,4,4
161,12,5
18,79,4
172,91,3
182,3,3
25,65,5
192,46,2
129,25,4
10,72,3
57,59,2
129,9,3
101,95,4
152,96,4
72,42,5
175,52,4
107,59,2
113,51,5
49,59,5
65,92,4
126,43,4
128,45,4
107,44,4
68,100,4
142,59,4
125,13,3
125,11,1
129,84,3
173,72,4
127,16,5
27,49,4
113,99,5
172,67,4
8,29,5
146,19,3
109,29,4
129,78,4
103,67,5
33,57,4
65,82,4
36,64,3
119,61,3
197,48,5
83,18,4
184,43,4
91,41,4
17,48,5
87,4,4
17,24,4
33,35,4
118,22,4
161,67,5
188,80,5
122,8,5
155,85,4
81,33,2
71,8,4
32,98,2
196,6,4
101,30,4
6,7,3
161,10,5
139,58,5
107,87,4
88,3,2
161,47,3
174,45,4
118,53,4
107,35,4
108,33,3
72,98,3
72,54,5
100,74,4
85,1,3
86,63,4
36,6,3
114,40,4
44,62,4
98,38,3
84,4,3
19,34,4
35,39,3
52,7,5
22,28,5
78,39,3
49,29,5
98,94,4
190,68,3
76,37,1
116,6,5
152,1,4
82,7,4
136,74,3
77,25,4
154,15,4
113,97,4
51,87,3
83,28,2
102,22,2
36,78,5
83,23,3
140,31,3
133,34,3
57,27,3
72,92,5
86,87,5
91,57,5
81,79,5
42,24,5
197,1,5
161,13,5
98,79,3
5,3,1
107,98,2
57,21,3
172,93,3
34,40,3
144,86,4
188,25,4
111,29,5
126,4,4
97,30,3
193,78,4
100,19,3
129,69,1
17,97,3
74,47,3
172,17,1
173,10,5
153,92,5
65,18,4
44,53,4
136,46,4
128,85,3
192,73,3
110,47,4
77,12,3
196,55,5
172,59,2
88,12,3
57,86,2
16,25,5
65,41,4
137,28,5
78,90,3
84,35,5
66,36,4
14,30,4
174,22,5
78,47,4
34,100,5
138,65,4
78,25,4
161,22,5
74,73,4
70,77,4
64,1,3
173,75,5
159,79,5
11,18,3
32,7,5
176,13,4
45,87,4
105,5,3
34,6,4
162,51,4
96,96,4
109,2,5
8,3,4
27,91,3
1,9,5
157,8,4
21,78,5
1,17,2
35,30,4
98,35,3
165,23,4
42,21,5
98,27,3
13,27,3
47,37,3
107,56,4
138,9,4
89,12,5
129,48,4
126,47,3
97,70,4
65,19,2
192,5,5
86,37,4
102,3,4
173,98,3
57,18,4
127,13,5
143,24,4
185,69,3
87,64,3
76,57,2
129,41,2
68,57,4
104,10,4
185,87,4
92,81,2
150,13,5
63,11,4
159,64,5
82,22,4
47,91,4
179,6,5
13,1,5
3,68,4
65,17,5
119,67,5
133,33,4
8,25,4
56,62,4
76,58,5
179,15,4
176,8,4
79,40,4
115,27,2
184,8,5
123,6,5
175,12,5
105,65,3
35,29,4
65,94,3
17,53,3
119,90,4
81,55,5
156,8,3
25,12,5
3,34,2
27,84,5
15,78,1
105,9,3
54,11,3
78,80,5
135,69,1
156,52,2
107,66,2
159,37,3
85,58,3
85,20,3
85,76,5
68,48,4
76,34,3
172,50,4
116,13,4
89,3,3
25,6,5
146,74,3
116,18,4
156,74,4
76,35,5
28,41,4
158,94,4
28,32,3
172,26,4
74,5,4
119,17,5
15,10,4
68,7,4
109,58,4
34,95,3
192,42,3
32,49,4
74,44,2
155,5,5
143,91,4
156,32,4
143,64,3
164,1,3
98,30,2
156,90,4
113,52,4
133,9,5
107,6,4
128,35,2
9,24,5
82,80,3
81,59,5
117,26,4
194,55,2
161,62,4
168,15,3
57,57,3
78,13,3
93,19,1
58,29,5
57,52,4
82,6,4
81,51,3
149,51,2
52,5,5
119,51,3
125,44,2
105,100,3
72,26,3
113,60,4
19,3,5
13,4,4
42,64,2
76,85,4
170,43,5
149,24,5
32,67,5
82,42,4
28,58,3
13,60,4
64,7,3
126,45,3
80,2,5
70,49,5
31,99,4
186,6,5
78,60,4
157,49,5
102,94,1
180,1,5
62,46,4
66,26,5
104,62,5
77,47,4
19,19,5
18,59,3
176,47,4
82,10,4
65,66,4
182,36,5
147,64,3
156,79,4
10,100,4
83,36,4
116,40,4
172,71,4
70,58,4
183,39,4
33,2,4
107,58,4
1,29,2
75,68,4
71,31,4
14,10,4
173,7,5
177,89,3
64,36,4
110,42,4
35,42,3
174,39,5
94,24,3
142,12,5
156,29,5
105,32,3
25,74,4
104,30,4
176,63,4
182,5,4
46,66,4
172,69,4
28,34,4
113,37,4
17,41,5
107,5,2
105,40,4
58,15,4
22,2,5
101,88,3
122,17,2
135,9,5
60,31,5
133,15,4
176,15,4
125,48,3
52,14,5
129,33,4
51,100,4
190,4,5
163,66,5
119,87,3
109,24,4
157,39,4
72,40,4
192,93,5
81,17,5
8,92,4
35,54,3
33,51,4
181,9,4
63,52,2
49,90,5
24,21,3
162,28,5
77,15,4
114,54,3
76,9,3
60,1,4
34,84,3
21,5,4
185,31,5
137,18,4
184,84,2
161,76,5
129,55,5
156,27,3
133,43,4
31,79,3
158,52,4
84,28,5
108,82,4
70,3,5
128,70,4
116,46,4
70,71,4
47,24,4
57,43,3
164,32,4
24,44,4
66,55,2
24,11,3
184,23,5
72,48,3
60,17,5
137,63,4
88,60,2
118,70,4
63,61,3
49,100,4
101,44,3
113,5,5
48,91,3
63,64,1
120,83,4
122,7,4
95,47,4
36,9,4
166,30,3
32,16,5
47,31,5
120,15,4
112,47,4
82,18,4
42,19,5
98,63,2
47,77,3
118,45,4
135,8,5
109,39,4
173,26,3
116,45,3
9,78,4
133,7,5
105,39,4
32,1,4
70,34,5
94,4,5
170,17,5
157,14,4
19,10,4
192,15,4
173,30,5
58,78,5
181,52,5
27,41,4
149,10,4
108,50,3
86,41,4
141,49,4
126,84,3
144,88,5
156,24,2
182,51,4
81,94,5
63,99,1
155,46,4
44,86,4
105,45,3
111,74,4
94,8,5
128,21,5
28,66,3
105,85,3
123,33,3
32,12,5
19,27,5
116,55,4
63,35,3
33,55,3
119,23,4
149,40,3
27,62,5
7,88,4
19,32,4
114,44,3
65,48,4
196,19,3
158,12,5
107,96,1
186,9,4
80,5,4
32,40,4
96,13,5
149,33,1
125,42,2
155,86,4
91,45,3
171,12,5
42,29,5
147,5,4
129,4,3
104,9,4
149,86,3
63,95,4
91,4,4
138,74,5
185,56,4
66,75,5
34,12,4
131,15,4
34,86,3
176,9,4
16,94,5
107,15,4
115,33,1
176,94,3
58,2,5
38,12,5
106,2,5
65,64,3
93,37,3
137,99,4
118,90,5
185,26,5
79,10,5
172,44,3
193,19,4
65,69,2
180,72,3
93,8,3
85,25,4
110,70,5
186,78,5
114,10,5
81,92,3
116,14,5
186,71,2
155,8,5
124,36,3
104,28,4
129,18,4
66,53,5
161,42,4
116,56,4
85,74,3
27,26,4
62,71,2
155,36,3
122,88,2
175,67,4
136,34,2
27,5,5
107,29,3
24,51,3
184,63,3
42,77,3
66,20,4
37,30,5
75,20,5
47,4,5
107,14,3
7,99,1
32,24,5
190,3,5
136,42,3
33,68,3
8,5,4
185,37,3
188,9,5
186,85,5
27,81,4
172,65,4
170,48,2
156,49,3
36,76,1
34,46,3
1,16,3
113,90,3
116,20,4
101,13,4
93,42,4
145,12,5
68,3,3
47,2,5
119,10,5
27,20,5
142,2,5
138,10,5
156,57,4
34,14,3
76,70,3
105,26,4
47,71,3
36,32,4
101,82,4
173,40,4
144,71,4
87,91,3
155,98,4
186,4,5
156,22,5
109,80,3
25,7,3
91,76,5
72,1,4
25,67,4
105,81,3
168,2,5
117,22,4
32,84,4
155,20,4
60,63,5
95,40,4
10,10,4
113,24,4
66,74,3
108,2,5
196,16,3
184,20,5
146,5,4
103,96,4
74,15,3
27,15,5
70,21,4
79,1,4
8,30,4
126,7,4
122,11,5
198,24,4
112,15,4
36,56,2
85,81,3
10,54,3
45,55,3
30,76,5
188,10,5
27,52,4
161,93,4
15,73,4
126,46,4
190,88,2
42,16,5
97,80,4
198,71,3
42,35,5
94,77,5
84,5,5
51,62,3
1,74,5
116,16,4
180,36,4
185,41,4
33,37,3
114,39,3
188,14,5
36,18,1
11,31,5
124,26,4
93,29,4
27,8,4
126,73,4
66,92,5
41,27,3
126,94,3
174,95,3
36,11,5
198,21,4
104,2,4
194,23,5
185,4,4
191,28,5
50,1,4
63,48,1
149,60,3
57,1,2
193,37,3
10,17,4
155,33,4
36,13,1
142,39,4
118,65,5
107,55,3
142,15,5
172,8,3
110,75,5
83,87,4
6,94,5
97,15,4
117,55,4
13,67,4
147,43,3
159,31,5
62,13,4
65,98,4
182,6,5
184,38,5
149,74,3
66,98,3
118,4,4
173,67,5
47,21,5
85,14,2
66,58,3
117,11,4
78,81,3
155,58,4
116,4,5
174,58,4
137,78,1
78,61,1
135,61,3
195,43,4
27,69,3
14,33,1
125,14,4
155,26,4
69,61,5
185,5,5
198,64,4
88,59,2
76,11,2
112,23,5
23,48,2
72,5,5
68,24,5
108,30,4
118,40,3
10,2,4
76,89,4
59,3,4
105,96,3
28,16,4
69,3,5
94,34,5
126,10,3
162,9,4
47,1,4
119,30,4
27,54,4
133,13,3
75,19,3
10,67,3
109,15,4
86,43,5
171,25,4
32,60,4
173,42,5
161,3,5
119,2,5
10,73,3
129,31,3
190,37,3
68,23,4
105,30,3
67,30,3
128,38,4
34,15,5
185,6,4
155,70,4
82,25,4
30,72,4
196,10,4
113,11,5
136,86,4
65,72,4
128,8,3
133,11,5
56,17,5
181,23,4
72,41,5
140,32,5
121,2,3
195,2,4
138,61,4
126,93,4
77,30,5
28,22,3
186,3,4
138,93,4
171,63,4
185,23,5
31,48,3
55,29,4
101,32,4
154,3,5
57,9,4
84,85,4
120,93,5
78,45,5
63,50,3
66,17,5
195,63,3
196,36,4
134,1,5
188,2,4
101,67,4
114,12,4
65,11,4
103,39,5
98,93,2
116,78,5
121,28,3
68,10,4
42,8,3
180,12,3
118,80,5
66,51,5
68,53,3
159,2,5
27,9,5
105,49,3
34,27,3
63,2,4
10,77,2
173,14,5
34,37,4
173,33,5
24,19,3
39,20,5
144,48,3
101,62,4
63,97,2
105,20,3
103,70,5
33,14,5
135,83,5
91,67,5
176,27,5
115,98,2
187,15,5
10,71,2
115,72,2
85,45,3
131,90,5
172,83,4
174,10,3
19,6,4
63,13,4
101,70,5
78,27,3
98,1,3
3,54,4
146,30,3
78,97,4
24,2,3
18,17,4
186,91,5
149,76,4
187,59,4
42,61,5
34,50,3
17,3,4
38,17,4
53,89,1
142,66,4
174,65,3
122,85,3
188,74,4
36,85,3
76,68,4
163,49,3
10,18,2
186,25,4
63,18,2
144,57,4
98,60,4
128,17,4
38,89,3
114,65,4
149,1,4
64,83,3
76,4,5
116,69,3
2,88,1
151,12,4
32,73,3
97,13,3
62,87,2
58,74,3
98,59,4
106,62,5
78,51,3
13,21,4
78,94,3
87,66,3
27,46,4
91,18,4
107,83,4
27,92,5
146,45,3
131,54,3
118,18,5
63,49,3
53,12,5
74,26,2
181,17,4
113,20,4
104,1,4
10,52,1
69,88,3
36,39,4
104,36,4
78,59,5
97,22,4
42,79,5
22,9,3
108,11,2
186,73,3
156,1,3
125,91,3
174,75,4
48,41,5
195,60,4
91,12,5
88,80,2
32,65,5
66,73,3
8,55,4
108,65,4
117,12,4
126,91,1
171,96,3
21,73,3
115,47,3
142,6,5
34,24,4
